Date,Time of day,Scheduled commercial net export[MWh],Denmark 2 (export)[MWh],Denmark 2 (import)[MWh],Poland (export)[MWh],Poland (import)[MWh],Czech Republic (export)[MWh],Czech Republic (import)[MWh]
21.01.2015,07:00,-1.610,0,-585,0,-390,150,-785
21.01.2015,08:00,-1.612,0,-585,0,-320,180,-887
21.01.2015,09:00,-1.637,0,-585,0,-120,161,-1.093
21.01.2015,10:00,-1.454,0,-540,0,-20,180,-1.074
21.01.2015,11:00,-1.619,0,-585,0,-120,180,-1.094
21.01.2015,12:00,-1.297,0,-523,0,-5,220,-989
21.01.2015,13:00,-1.432,0,-585,0,-50,180,-977
21.01.2015,14:00,-1.194,0,-518,0,0,230,-906
21.01.2015,15:00,-1.416,0,-585,0,-90,180,-921
21.01.2015,16:00,-1.281,0,-427,0,-35,139,-958
21.01.2015,17:00,-1.180,0,-251,0,0,130,-1.059
21.01.2015,18:00,-1.663,0,-585,0,0,40,-1.118
21.01.2015,19:00,-1.538,0,-585,0,0,30,-983
21.01.2015,20:00,-1.406,0,-585,0,-15,150,-956
21.01.2015,21:00,-1.334,0,-585,0,-70,129,-808
21.01.2015,22:00,-1.885,0,-585,0,-348,0,-952
21.01.2015,23:00,-1.650,0,-585,0,-10,0,-1.055
22.01.2015,00:00,-1.607,0,-585,0,-20,0,-1.002
22.01.2015,01:00,-1.654,0,-585,0,-75,0,-994
22.01.2015,02:00,-1.679,0,-585,0,-80,0,-1.014
22.01.2015,03:00,-1.734,0,-585,0,-120,0,-1.029
22.01.2015,04:00,-1.589,0,-585,50,-92,32,-994
22.01.2015,05:00,-1.823,0,-585,0,-300,21,-959
22.01.2015,06:00,-1.562,0,-585,0,-307,188,-858
22.01.2015,07:00,-1.902,0,-585,0,-573,200,-944
22.01.2015,08:00,-1.931,0,-553,0,-363,30,-1.045
22.01.2015,09:00,-1.539,0,-585,100,-130,30,-954
22.01.2015,10:00,-1.485,0,-585,100,-133,30,-897
22.01.2015,11:00,-1.411,0,-585,100,-102,30,-854
22.01.2015,12:00,-1.387,0,-585,0,-180,250,-872
22.01.2015,13:00,-1.410,0,-585,0,-220,223,-828
22.01.2015,14:00,-1.349,0,-585,0,-208,354,-910
22.01.2015,15:00,-1.593,0,-585,0,-175,130,-963
22.01.2015,16:00,-1.218,0,-421,82,-40,170,-1.009
22.01.2015,17:00,-1.539,0,-585,0,-40,130,-1.044
22.01.2015,18:00,-1.497,0,-579,0,-40,130,-1.008
22.01.2015,19:00,-1.572,0,-585,0,-40,130,-1.077
22.01.2015,20:00,-1.930,0,-585,0,-295,5,-1.055
22.01.2015,21:00,-1.907,0,-420,0,-603,27,-911
22.01.2015,22:00,-2.247,0,-585,0,-802,0,-860
22.01.2015,23:00,-1.797,0,-585,0,-315,0,-897
23.01.2015,00:00,-1.591,0,-585,17,-97,25,-951
23.01.2015,01:00,-1.742,0,-585,0,-253,25,-929
23.01.2015,02:00,-1.335,0,-64,0,-312,65,-1.024
23.01.2015,03:00,-1.339,0,0,0,-380,65,-1.024
23.01.2015,04:00,-1.495,0,-198,0,-238,25,-1.084
23.01.2015,05:00,-1.699,0,-585,0,-205,25,-934
23.01.2015,06:00,-1.965,0,-585,0,-408,25,-997
23.01.2015,07:00,-2.089,0,-309,0,-740,86,-1.126
23.01.2015,08:00,-1.580,0,0,0,-490,55,-1.145
23.01.2015,09:00,-1.848,0,-337,0,-390,55,-1.176
23.01.2015,10:00,-1.878,0,-368,0,-390,55,-1.175
23.01.2015,11:00,-1.765,0,-506,0,-240,105,-1.124
23.01.2015,12:00,-1.664,0,-585,0,-240,191,-1.030
23.01.2015,13:00,-1.655,0,-585,0,-240,237,-1.067
23.01.2015,14:00,-1.856,0,-585,50,-475,205,-1.051
23.01.2015,15:00,-1.821,0,-585,50,-490,205,-1.001
23.01.2015,16:00,-1.681,0,-585,0,-225,219,-1.090
23.01.2015,17:00,-1.659,0,-510,0,-40,65,-1.174
23.01.2015,18:00,-1.868,0,-514,0,-255,68,-1.167
23.01.2015,19:00,-1.843,0,-585,0,-250,68,-1.076
23.01.2015,20:00,-1.754,0,-585,25,-55,75,-1.214
23.01.2015,21:00,-1.606,0,-585,20,-37,25,-1.029
23.01.2015,22:00,-1.961,0,-585,0,-269,25,-1.132
23.01.2015,23:00,-1.754,0,-585,35,-20,25,-1.209
24.01.2015,00:00,-1.078,0,-98,0,0,25,-1.005
24.01.2015,01:00,-465,502,0,0,0,25,-992
24.01.2015,02:00,-408,600,0,0,-39,25,-994
24.01.2015,03:00,-105,600,0,0,0,175,-880
24.01.2015,04:00,-220,600,0,0,-39,128,-909
24.01.2015,05:00,-128,600,0,0,0,187,-915
24.01.2015,06:00,-18,600,0,212,-150,156,-836
24.01.2015,07:00,-265,600,0,215,-150,25,-955
24.01.2015,08:00,-720,71,0,200,-50,25,-966
24.01.2015,09:00,-1.191,0,-529,200,-50,25,-837
24.01.2015,10:00,-1.121,0,-585,177,-50,25,-688
24.01.2015,11:00,-1.334,0,-585,40,-40,75,-824
24.01.2015,12:00,-1.279,0,-585,140,-120,82,-796
24.01.2015,13:00,-1.382,0,-585,0,-150,115,-762
24.01.2015,14:00,-1.358,0,-585,0,-100,75,-748
24.01.2015,15:00,-1.316,0,-585,200,-200,75,-806
24.01.2015,16:00,-1.349,0,-585,200,-170,100,-894
24.01.2015,17:00,-1.352,0,-585,30,0,50,-847
24.01.2015,18:00,-1.331,0,-585,30,0,50,-826
24.01.2015,19:00,-1.370,0,-585,30,0,50,-865
24.01.2015,20:00,-982,0,-554,200,0,185,-813
24.01.2015,21:00,-409,46,0,200,0,185,-840
24.01.2015,22:00,54,600,0,200,0,185,-931
24.01.2015,23:00,-207,600,0,180,-180,185,-992
25.01.2015,00:00,-516,600,0,0,0,5,-1.121
25.01.2015,01:00,-488,600,0,0,0,5,-1.093
25.01.2015,02:00,-332,600,0,0,0,5,-937
25.01.2015,03:00,-333,600,0,0,0,5,-938
25.01.2015,04:00,-302,600,0,0,0,0,-902
25.01.2015,05:00,-330,600,0,0,0,0,-930
25.01.2015,06:00,-180,600,0,0,0,75,-855
25.01.2015,07:00,-32,600,0,0,0,200,-832
25.01.2015,08:00,-348,600,0,0,0,76,-1.024
25.01.2015,09:00,-162,537,0,0,0,205,-904
25.01.2015,10:00,-647,0,-63,6,0,211,-801
25.01.2015,11:00,-1.318,0,-585,0,-125,211,-819
25.01.2015,12:00,-951,0,-585,200,0,205,-771
25.01.2015,13:00,-629,0,-137,200,0,130,-822
25.01.2015,14:00,-72,463,0,200,0,55,-790
25.01.2015,15:00,-33,565,0,200,-100,130,-828
25.01.2015,16:00,-407,0,0,200,0,217,-824
25.01.2015,17:00,-1.180,0,-585,200,0,55,-850
25.01.2015,18:00,-1.420,0,-585,200,-191,55,-899
25.01.2015,19:00,-1.452,0,-585,195,-153,55,-964
25.01.2015,20:00,-1.499,0,-585,200,-200,20,-934
25.01.2015,21:00,-1.243,0,-585,200,0,5,-863
25.01.2015,22:00,-1.350,0,-585,200,-100,5,-870
25.01.2015,23:00,-1.301,0,-290,200,-200,5,-1.016
26.01.2015,00:00,-1.025,310,0,0,-292,0,-1.043
26.01.2015,01:00,-676,600,0,0,-330,0,-946
26.01.2015,02:00,-675,600,0,0,-330,0,-945
26.01.2015,03:00,-678,600,0,0,-330,0,-948
26.01.2015,04:00,-709,525,0,0,-320,0,-914
26.01.2015,05:00,-977,0,-75,0,-73,0,-829
26.01.2015,06:00,-1.720,0,-585,0,-443,40,-732
26.01.2015,07:00,-2.260,0,-585,0,-825,15,-865
26.01.2015,08:00,-1.717,0,-585,0,-388,65,-809
26.01.2015,09:00,-1.974,0,-585,50,-698,65,-806
26.01.2015,10:00,-1.705,0,-585,0,-309,65,-876
26.01.2015,11:00,-1.522,0,-585,9,-315,65,-696
26.01.2015,12:00,-1.221,0,-585,9,-75,70,-640
26.01.2015,13:00,-1.157,0,-585,3,-28,65,-612
26.01.2015,14:00,-1.192,0,-585,6,-55,65,-623
26.01.2015,15:00,-1.127,0,-585,6,-68,65,-545
26.01.2015,16:00,-1.036,0,-585,9,-0,97,-557
26.01.2015,17:00,-1.085,0,-585,9,-80,105,-534
26.01.2015,18:00,-1.303,0,-585,6,-275,100,-549
26.01.2015,19:00,-1.061,0,-585,9,-0,100,-585
26.01.2015,20:00,-1.114,0,-585,9,-0,167,-705
26.01.2015,21:00,-575,15,0,13,-0,45,-648
26.01.2015,22:00,-271,600,0,0,-0,25,-896
26.01.2015,23:00,-292,600,0,0,-0,65,-957
27.01.2015,00:00,270,600,0,0,-0,246,-576
27.01.2015,01:00,277,600,0,0,-0,250,-573
27.01.2015,02:00,414,600,0,0,-0,391,-577
27.01.2015,03:00,395,600,0,0,-0,386,-591
27.01.2015,04:00,216,600,0,0,-0,200,-584
27.01.2015,05:00,237,600,0,0,-0,200,-563
27.01.2015,06:00,-417,15,0,15,-0,150,-597
27.01.2015,07:00,-1.061,0,-585,210,-285,313,-714
27.01.2015,08:00,-817,0,-585,12,-30,240,-454
27.01.2015,09:00,-837,0,-585,15,-0,290,-557
27.01.2015,10:00,-743,0,-585,15,-0,319,-492
27.01.2015,11:00,-767,0,-585,15,-0,340,-537
27.01.2015,12:00,-754,0,-585,15,-0,340,-524
27.01.2015,13:00,-724,0,-585,15,-0,340,-494
27.01.2015,14:00,-747,0,-585,12,-0,340,-514
27.01.2015,15:00,-891,0,-585,15,-0,190,-511
27.01.2015,16:00,-1.102,0,-581,15,-0,190,-726
27.01.2015,17:00,-821,0,-37,50,-145,90,-779
27.01.2015,18:00,-1.410,0,-585,50,-145,90,-820
27.01.2015,19:00,-1.271,0,-585,103,-195,90,-684
27.01.2015,20:00,-1.032,0,-585,215,-220,207,-649
27.01.2015,21:00,-1.168,0,-585,3,-20,100,-666
27.01.2015,22:00,-1.500,0,-585,0,-110,50,-855
27.01.2015,23:00,-921,15,0,0,-30,0,-906
28.01.2015,00:00,-853,0,-109,0,-0,113,-857
28.01.2015,01:00,-720,0,-306,0,-0,343,-757
28.01.2015,02:00,-461,41,0,0,-25,375,-852
28.01.2015,03:00,129,600,0,0,-0,375,-846
28.01.2015,04:00,222,600,0,0,-0,380,-758
28.01.2015,05:00,-502,15,0,0,-0,180,-697
28.01.2015,06:00,-947,0,-585,0,-0,255,-617
28.01.2015,07:00,-907,0,-585,0,-120,361,-563
28.01.2015,08:00,-932,0,-585,0,-70,238,-515
28.01.2015,09:00,-896,0,-585,0,-0,215,-526
28.01.2015,10:00,-971,0,-585,0,-0,166,-552
28.01.2015,11:00,-702,0,-297,0,-0,165,-570
28.01.2015,12:00,87,303,0,0,-0,358,-574
28.01.2015,13:00,425,600,0,0,-0,383,-558
28.01.2015,14:00,397,600,0,0,-0,359,-562
28.01.2015,15:00,527,600,0,0,-0,389,-462
28.01.2015,16:00,432,600,0,0,-0,352,-520
28.01.2015,17:00,-151,0,0,0,-0,363,-514
28.01.2015,18:00,-39,220,0,0,-0,266,-525
28.01.2015,19:00,455,600,0,0,-0,346,-491
28.01.2015,20:00,450,600,0,0,-0,304,-454
28.01.2015,21:00,217,600,0,0,-0,283,-666
28.01.2015,22:00,217,600,0,0,-0,183,-566
28.01.2015,23:00,281,600,0,0,-0,287,-606
29.01.2015,00:00,517,600,0,0,-0,406,-489
29.01.2015,01:00,544,600,0,0,-0,430,-486
29.01.2015,02:00,568,600,0,0,-0,459,-491
29.01.2015,03:00,555,600,0,0,-0,440,-485
29.01.2015,04:00,527,600,0,0,-0,415,-488
29.01.2015,05:00,528,600,0,0,-0,410,-482
29.01.2015,06:00,67,23,0,15,-0,359,-330
29.01.2015,07:00,-459,0,-577,15,-0,397,-294
29.01.2015,08:00,-543,0,-585,15,-0,326,-299
29.01.2015,09:00,-415,0,-441,15,-0,419,-408
29.01.2015,10:00,-198,0,-160,15,-0,381,-434
29.01.2015,11:00,-636,0,-585,15,-0,376,-442
29.01.2015,12:00,-172,0,-130,15,-0,355,-412
29.01.2015,13:00,-19,15,0,15,-0,367,-416
29.01.2015,14:00,-532,0,-585,12,-0,490,-449
29.01.2015,15:00,-530,0,-585,11,-0,490,-446
29.01.2015,16:00,-663,0,-585,8,-0,461,-547
29.01.2015,17:00,-808,0,-585,0,-0,307,-530
29.01.2015,18:00,-1.311,0,-585,0,-200,190,-716
29.01.2015,19:00,-1.298,0,-585,100,-360,240,-693
29.01.2015,20:00,-831,0,-585,0,-0,215,-461
29.01.2015,21:00,-863,0,-585,0,-20,235,-493
29.01.2015,22:00,-465,0,0,0,-70,200,-595
29.01.2015,23:00,-358,600,0,0,-249,100,-809
30.01.2015,00:00,-547,600,0,0,-383,25,-789
30.01.2015,01:00,-331,600,0,0,-278,169,-822
30.01.2015,02:00,-159,600,0,0,-167,236,-828
30.01.2015,03:00,-278,600,0,0,-199,181,-860
30.01.2015,04:00,-402,600,0,0,-282,25,-745
30.01.2015,05:00,-1.009,15,0,0,-252,25,-797
30.01.2015,06:00,-1.491,0,-585,0,-315,40,-631
30.01.2015,07:00,-1.695,0,-585,200,-911,115,-514
30.01.2015,08:00,-1.440,0,-585,55,-435,82,-557
30.01.2015,09:00,-1.701,0,-585,95,-620,65,-656
30.01.2015,10:00,-1.548,0,-585,0,-419,65,-609
30.01.2015,11:00,-1.482,0,-585,75,-463,121,-630
30.01.2015,12:00,-1.424,0,-585,3,-347,75,-570
30.01.2015,13:00,-1.364,0,-585,3,-377,127,-532
30.01.2015,14:00,-1.250,0,-585,55,-348,149,-521
30.01.2015,15:00,-1.338,0,-585,55,-341,99,-566
30.01.2015,16:00,-1.501,0,-585,0,-373,65,-608
30.01.2015,17:00,-1.441,0,-585,3,-250,65,-674
30.01.2015,18:00,-1.471,0,-585,11,-340,65,-622
30.01.2015,19:00,-1.679,0,-585,11,-425,76,-756
30.01.2015,20:00,-1.329,0,-585,15,-290,50,-519
30.01.2015,21:00,-1.182,0,-585,14,-10,25,-626
30.01.2015,22:00,-1.719,0,-585,15,-295,25,-879
30.01.2015,23:00,-988,15,0,15,-100,25,-943
31.01.2015,00:00,-555,600,0,0,-0,25,-1.180
31.01.2015,01:00,-419,600,0,0,-0,25,-1.044
31.01.2015,02:00,-287,600,0,0,-0,107,-994
31.01.2015,03:00,-356,600,0,0,-0,38,-994
31.01.2015,04:00,-569,600,0,0,-150,25,-1.044
31.01.2015,05:00,-492,600,0,0,-100,25,-1.017
31.01.2015,06:00,-233,600,0,0,-0,104,-937
31.01.2015,07:00,-336,600,0,0,-0,25,-961
31.01.2015,08:00,-1.137,0,0,200,-497,25,-865
31.01.2015,09:00,-1.700,0,-585,200,-461,30,-884
31.01.2015,10:00,-1.464,0,-585,137,-182,30,-864
31.01.2015,11:00,-1.317,0,-574,37,-57,30,-753
31.01.2015,12:00,-1.104,26,0,50,-350,30,-860
31.01.2015,13:00,-690,394,0,50,-375,30,-789
31.01.2015,14:00,-1.249,0,-82,50,-400,30,-847
31.01.2015,15:00,-1.818,0,-585,0,-350,30,-913
31.01.2015,16:00,-1.926,0,-585,150,-570,25,-946
31.01.2015,17:00,-1.887,0,-585,75,-577,75,-875
31.01.2015,18:00,-2.116,0,-585,50,-735,75,-921
31.01.2015,19:00,-2.015,0,-585,100,-694,25,-861
31.01.2015,20:00,-1.529,0,-585,66,-295,25,-740
31.01.2015,21:00,-1.520,0,-585,99,-260,25,-799
31.01.2015,22:00,-1.234,0,-204,100,-230,25,-925
31.01.2015,23:00,-822,396,0,25,-183,25,-1.085
01.02.2015,00:00,-996,117,0,0,-325,50,-838
01.02.2015,01:00,-541,600,0,0,-335,50,-856
01.02.2015,02:00,-521,600,0,0,-380,50,-791
01.02.2015,03:00,-574,600,0,0,-440,50,-784
01.02.2015,04:00,-490,600,0,0,-360,50,-780
01.02.2015,05:00,-492,600,0,0,-350,50,-792
01.02.2015,06:00,-305,600,0,0,-130,50,-825
01.02.2015,07:00,-567,600,0,0,-240,60,-987
01.02.2015,08:00,-838,15,0,200,-230,50,-873
01.02.2015,09:00,-1.244,0,-585,200,-120,50,-789
01.02.2015,10:00,-1.328,0,-585,200,-200,72,-815
01.02.2015,11:00,-1.338,0,-585,0,-130,152,-775
01.02.2015,12:00,-1.446,0,-585,0,-0,50,-911
01.02.2015,13:00,-1.151,0,-494,200,-200,50,-707
01.02.2015,14:00,-1.061,0,-410,200,-125,50,-776
01.02.2015,15:00,-1.152,0,-507,200,-200,50,-695
01.02.2015,16:00,-1.175,0,-585,200,-0,0,-790
01.02.2015,17:00,-1.423,0,-585,200,-200,0,-838
01.02.2015,18:00,-1.478,0,-585,200,-371,1,-723
01.02.2015,19:00,-1.126,0,-585,200,-0,32,-773
01.02.2015,20:00,-441,15,0,200,-0,91,-747
01.02.2015,21:00,-83,358,0,200,-0,51,-692
01.02.2015,22:00,-881,0,-242,144,-0,50,-833
01.02.2015,23:00,-181,358,0,200,-0,51,-790
02.02.2015,00:00,-12,600,-0,0,-72,153,-693
02.02.2015,01:00,49,600,-0,0,-25,208,-734
02.02.2015,02:00,24,600,-0,0,-40,198,-734
02.02.2015,03:00,-126,600,-0,0,-45,98,-779
02.02.2015,04:00,-67,600,-0,0,-56,128,-739
02.02.2015,05:00,-602,15,-0,0,-109,146,-654
02.02.2015,06:00,-1.404,0,-585,0,-580,243,-482
02.02.2015,07:00,-1.804,0,-585,200,-1.094,134,-459
02.02.2015,08:00,-1.370,0,-585,70,-438,135,-552
02.02.2015,09:00,-1.725,0,-585,38,-704,165,-639
02.02.2015,10:00,-1.313,0,-585,15,-249,110,-604
02.02.2015,11:00,-1.293,0,-585,100,-371,165,-602
02.02.2015,12:00,-1.114,0,-585,0,-85,117,-561
02.02.2015,13:00,-943,0,-585,0,-0,120,-478
02.02.2015,14:00,-960,0,-585,0,-40,170,-505
02.02.2015,15:00,-1.191,0,-585,0,-226,157,-537
02.02.2015,16:00,-1.143,0,-585,0,-40,40,-558
02.02.2015,17:00,-1.391,0,-585,0,-194,40,-652
02.02.2015,18:00,-1.431,0,-585,0,-294,15,-567
02.02.2015,19:00,-1.374,0,-585,0,-172,15,-632
02.02.2015,20:00,-935,0,-585,0,-0,161,-511
02.02.2015,21:00,-1.210,0,-585,0,-283,265,-607
02.02.2015,22:00,-1.359,0,-585,0,-279,189,-684
02.02.2015,23:00,-1.156,0,-585,200,-200,190,-761
03.02.2015,00:00,-1.428,0,-585,0,-144,80,-779
03.02.2015,01:00,-1.240,0,-585,0,-185,259,-729
03.02.2015,02:00,-1.150,0,-477,0,-183,259,-749
03.02.2015,03:00,-1.168,0,-500,0,-113,209,-764
03.02.2015,04:00,-526,0,-94,0,-90,392,-734
03.02.2015,05:00,-1.145,0,-585,0,-205,360,-715
03.02.2015,06:00,-1.607,0,-585,0,-402,99,-719
03.02.2015,07:00,-1.933,0,-585,0,-630,165,-883
03.02.2015,08:00,-1.904,0,-585,115,-532,90,-992
03.02.2015,09:00,-1.910,0,-585,150,-514,90,-1.051
03.02.2015,10:00,-2.011,0,-585,80,-494,90,-1.102
03.02.2015,11:00,-1.873,0,-585,135,-540,90,-973
03.02.2015,12:00,-1.995,0,-585,0,-482,142,-1.070
03.02.2015,13:00,-2.014,0,-585,0,-496,144,-1.077
03.02.2015,14:00,-2.066,0,-585,0,-503,120,-1.098
03.02.2015,15:00,-2.051,0,-585,0,-555,124,-1.035
03.02.2015,16:00,-1.837,0,-585,0,-240,70,-1.082
03.02.2015,17:00,-1.803,0,-585,0,-140,70,-1.148
03.02.2015,18:00,-1.651,0,-585,0,-40,70,-1.096
03.02.2015,19:00,-1.977,0,-585,20,-140,88,-1.360
03.02.2015,20:00,-1.827,0,-585,0,-230,128,-1.140
03.02.2015,21:00,-1.769,0,-585,0,-353,78,-909
03.02.2015,22:00,-2.275,0,-585,54,-1.014,25,-755
03.02.2015,23:00,-1.739,0,-585,0,-370,25,-809
04.02.2015,00:00,-1.885,0,-585,0,-237,0,-1.063
04.02.2015,01:00,-1.781,0,-585,0,-179,36,-1.053
04.02.2015,02:00,-1.813,0,-585,0,-167,0,-1.061
04.02.2015,03:00,-1.827,0,-585,0,-194,0,-1.048
04.02.2015,04:00,-1.830,0,-585,0,-210,0,-1.035
04.02.2015,05:00,-2.018,0,-585,0,-412,12,-1.033
04.02.2015,06:00,-2.309,0,-585,0,-703,89,-1.110
04.02.2015,07:00,-2.030,0,-585,0,-570,95,-970
04.02.2015,08:00,-1.985,0,-585,0,-300,115,-1.215
04.02.2015,09:00,-2.115,0,-585,0,-435,90,-1.185
04.02.2015,10:00,-2.014,0,-585,0,-283,40,-1.186
04.02.2015,11:00,-1.840,0,-585,0,-195,40,-1.100
04.02.2015,12:00,-1.832,0,-585,71,-253,64,-1.129
04.02.2015,13:00,-1.634,0,-585,0,-68,128,-1.109
04.02.2015,14:00,-1.855,0,-585,0,-225,120,-1.165
04.02.2015,15:00,-1.803,0,-585,0,-270,116,-1.064
04.02.2015,16:00,-1.690,0,-585,0,-40,115,-1.180
04.02.2015,17:00,-1.351,0,-221,0,-40,115,-1.205
04.02.2015,18:00,-1.832,0,-585,0,-40,40,-1.247
04.02.2015,19:00,-1.809,0,-585,0,-40,66,-1.250
04.02.2015,20:00,-1.706,0,-585,0,-95,144,-1.170
04.02.2015,21:00,-1.891,0,-585,78,-548,96,-932
04.02.2015,22:00,-1.900,0,-585,0,-320,0,-995
04.02.2015,23:00,-2.235,0,-585,60,-605,0,-1.105
05.02.2015,00:00,-1.930,0,-585,0,-514,10,-841
05.02.2015,01:00,-1.627,0,-585,0,-328,101,-815
05.02.2015,02:00,-1.586,0,-585,0,-371,228,-858
05.02.2015,03:00,-1.643,0,-585,0,-372,173,-859
05.02.2015,04:00,-1.658,0,-585,0,-326,104,-851
05.02.2015,05:00,-1.666,0,-585,0,-446,249,-884
05.02.2015,06:00,-1.669,0,-585,0,-593,350,-841
05.02.2015,07:00,-1.830,0,-585,0,-565,370,-1.050
05.02.2015,08:00,-1.981,0,-585,0,-485,25,-936
05.02.2015,09:00,-1.795,0,-585,0,-345,15,-880
05.02.2015,10:00,-1.744,0,-585,0,-320,25,-864
05.02.2015,11:00,-1.721,0,-585,0,-295,75,-916
05.02.2015,12:00,-1.545,0,-585,0,-168,125,-917
05.02.2015,13:00,-1.492,0,-585,0,-180,150,-877
05.02.2015,14:00,-1.645,0,-585,0,-284,103,-879
05.02.2015,15:00,-1.517,0,-585,50,-238,115,-859
05.02.2015,16:00,-1.364,0,-585,140,-120,115,-914
05.02.2015,17:00,-1.359,0,-585,130,-90,115,-929
05.02.2015,18:00,-1.443,0,-585,70,-102,25,-851
05.02.2015,19:00,-1.365,0,-585,21,-140,115,-776
05.02.2015,20:00,-1.263,0,-585,3,-70,63,-674
05.02.2015,21:00,-1.907,0,-585,0,-676,60,-706
05.02.2015,22:00,-1.423,0,-585,16,-158,60,-756
05.02.2015,23:00,-1.199,0,-464,0,-0,46,-781
06.02.2015,00:00,-1.022,0,-455,0,-0,0,-567
06.02.2015,01:00,-534,0,-6,0,-114,159,-573
06.02.2015,02:00,-390,58,-0,0,-146,269,-571
06.02.2015,03:00,-368,207,-0,0,-115,114,-574
06.02.2015,04:00,-557,0,-116,0,-0,123,-564
06.02.2015,05:00,-1.021,0,-585,0,-0,146,-582
06.02.2015,06:00,-1.208,0,-585,0,-148,43,-518
06.02.2015,07:00,-1.374,0,-585,0,-245,172,-716
06.02.2015,08:00,-1.601,0,-585,0,-245,15,-786
06.02.2015,09:00,-1.515,0,-585,0,-190,58,-798
06.02.2015,10:00,-1.558,0,-585,0,-117,89,-945
06.02.2015,11:00,-1.364,0,-585,0,-0,86,-865
06.02.2015,12:00,-1.253,0,-585,0,-90,86,-664
06.02.2015,13:00,-1.162,0,-585,200,-180,105,-702
06.02.2015,14:00,-1.139,0,-585,200,-80,80,-754
06.02.2015,15:00,-1.139,0,-585,50,-100,117,-621
06.02.2015,16:00,-1.028,0,-585,150,-130,315,-778
06.02.2015,17:00,-1.284,0,-585,0,-0,23,-722
06.02.2015,18:00,-1.324,0,-585,0,-150,48,-637
06.02.2015,19:00,-1.528,0,-585,110,-355,48,-746
06.02.2015,20:00,-1.132,0,-585,0,-195,174,-526
06.02.2015,21:00,-1.691,0,-585,0,-511,54,-649
06.02.2015,22:00,-1.771,0,-585,0,-504,0,-682
06.02.2015,23:00,-1.550,0,-585,0,-239,0,-726
07.02.2015,00:00,-1.340,0,-585,0,-0,0,-755
07.02.2015,01:00,-1.400,0,-585,0,-0,0,-815
07.02.2015,02:00,-1.411,0,-585,0,-0,0,-826
07.02.2015,03:00,-1.075,0,-255,0,-0,0,-820
07.02.2015,04:00,-860,0,-98,0,-0,0,-762
07.02.2015,05:00,-351,445,-0,0,-0,0,-796
07.02.2015,06:00,-870,15,-0,0,-0,0,-885
07.02.2015,07:00,-1.341,0,-585,200,-200,0,-756
07.02.2015,08:00,-1.338,0,-585,100,-100,15,-768
07.02.2015,09:00,-1.425,0,-585,0,-265,115,-690
07.02.2015,10:00,-1.485,0,-585,0,-135,115,-880
07.02.2015,11:00,-1.252,0,-585,100,-0,115,-882
07.02.2015,12:00,-1.177,0,-585,100,-0,115,-807
07.02.2015,13:00,-822,0,-156,0,-0,115,-781
07.02.2015,14:00,-253,444,-0,0,-0,115,-812
07.02.2015,15:00,-25,600,-0,0,-0,115,-740
07.02.2015,16:00,-192,294,-0,0,-0,115,-601
07.02.2015,17:00,-788,0,-306,0,-0,100,-582
07.02.2015,18:00,-1.172,0,-585,0,-80,100,-607
07.02.2015,19:00,-481,15,-0,0,-0,108,-604
07.02.2015,20:00,116,600,-0,0,-0,105,-589
07.02.2015,21:00,-49,600,-0,0,-0,100,-749
07.02.2015,22:00,-114,600,-0,0,-0,100,-814
07.02.2015,23:00,-137,600,-0,0,-0,125,-862
08.02.2015,00:00,-168,600,-0,0,-0,3,-771
08.02.2015,01:00,255,600,-0,0,-0,425,-770
08.02.2015,02:00,363,600,-0,0,-0,468,-705
08.02.2015,03:00,357,600,-0,0,-0,468,-711
08.02.2015,04:00,118,600,-0,0,-0,248,-730
08.02.2015,05:00,34,600,-0,0,-0,219,-785
08.02.2015,06:00,319,600,-0,0,-0,468,-749
08.02.2015,07:00,-51,600,-0,0,-0,3,-654
08.02.2015,08:00,19,600,-0,0,-0,3,-584
08.02.2015,09:00,174,600,-0,0,-0,103,-529
08.02.2015,10:00,179,600,-0,0,-0,103,-524
08.02.2015,11:00,183,600,-0,0,-0,103,-520
08.02.2015,12:00,161,600,-0,0,-0,103,-542
08.02.2015,13:00,341,600,-0,200,-0,103,-562
08.02.2015,14:00,113,600,-0,0,-0,103,-590
08.02.2015,15:00,326,600,-0,200,-0,128,-602
08.02.2015,16:00,-349,15,-0,200,-0,3,-567
08.02.2015,17:00,-1.125,0,-585,200,-207,10,-543
08.02.2015,18:00,-1.648,0,-585,120,-664,10,-529
08.02.2015,19:00,-1.189,0,-585,150,-185,45,-614
08.02.2015,20:00,-260,15,-0,200,-0,289,-764
08.02.2015,21:00,214,600,-0,200,-0,28,-614
08.02.2015,22:00,78,600,-0,200,-0,28,-750
08.02.2015,23:00,69,600,-0,200,-17,28,-742
09.02.2015,00:00,-12,600,-0,0,-0,10,-622
09.02.2015,01:00,80,600,-0,0,-0,42,-562
09.02.2015,02:00,65,600,-0,0,-0,13,-548
09.02.2015,03:00,-43,600,-0,0,-0,10,-653
09.02.2015,04:00,68,600,-0,0,-0,16,-548
09.02.2015,05:00,42,600,-0,0,-0,0,-558
09.02.2015,06:00,207,600,-0,5,-0,113,-511
09.02.2015,07:00,184,387,-0,0,-0,339,-542
09.02.2015,08:00,-690,0,-213,0,-0,65,-542
09.02.2015,09:00,-818,0,-323,5,-0,65,-565
09.02.2015,10:00,-741,0,-370,10,-0,111,-492
